applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status
APP007273,76.9,50182.0,8.2,732.0,21.8,5681.0,0.113,0.242,0,1,1,0
APP007274,54.7,50353.0,0.3,602.0,0.0,7281.0,0.145,0.264,1,0,1,0
APP007275,61.2,76501.0,0.7,545.0,1.9,8324.0,0.109,0.37,0,0,1,0
APP007276,100.0,51032.0,9.1,628.0,7.4,11145.0,0.218,0.292,0,1,1,1
APP007277,66.2,172189.0,3.3,653.0,11.6,10116.0,0.059,0.39,0,1,1,0
APP007278,58.9,64456.0,4.1,618.0,0.8,4043.0,0.063,0.365,0,0,1,1
APP007279,87.3,27117.0,,508.0,1.1,3387.0,0.125,0.267,0,1,1,0
APP007280,55.8,25774.0,4.4,685.0,3.7,9174.0,0.356,0.181,0,0,1,0
APP007281,63.3,67567.0,4.7,598.0,12.9,5803.0,0.086,0.44,0,0,1,1
APP007282,88.7,26609.0,2.7,666.0,4.9,6522.0,0.245,0.393,1,0,1,0
APP007283,70.6,70046.0,0.3,562.0,2.1,18335.0,0.262,0.114,0,1,1,1
APP007284,46.6,83900.0,4.7,762.0,17.7,15666.0,0.187,0.24,0,2,1,0
APP007285,78.2,85122.0,3.5,714.0,0.1,7663.0,0.09,0.231,0,0,1,1
APP007286,64.1,29100.0,7.8,618.0,6.2,20164.0,0.693,0.435,0,2,1,0
APP007287,93.1,85211.0,0.8,677.0,3.7,21133.0,0.248,0.423,0,1,1,0
APP007288,60.9,,2.7,797.0,0.4,25767.0,0.433,0.345,0,0,1,1
APP007289,85.8,34040.0,2.9,756.0,7.7,29445.0,0.865,0.307,0,2,1,0
APP007290,96.6,44550.0,1.7,786.0,8.2,8573.0,0.192,0.179,0,0,1,1
APP007291,57.2,65041.0,11.3,704.0,0.5,21512.0,0.331,0.253,0,1,1,0
APP007292,67.1,32738.0,0.3,601.0,3.4,7991.0,0.244,0.482,0,1,1,0
APP007293,75.8,58754.0,5.8,703.0,9.2,23147.0,0.394,0.24,0,0,1,1
APP007294,57.1,116700.0,3.4,803.0,4.7,8384.0,0.072,0.288,0,0,1,1
APP007295,74.1,87416.0,4.7,705.0,1.5,10029.0,0.115,0.13,0,0,1,1
APP007296,66.6,51493.0,0.2,576.0,4.8,4903.0,0.095,0.132,0,0,1,0
APP007297,66.3,56415.0,1.9,656.0,0.4,4869.0,0.086,0.2,0,0,1,1
APP007298,70.7,35496.0,0.0,718.0,2.4,13163.0,0.371,0.301,0,0,1,0
APP007299,71.1,36101.0,2.5,665.0,1.6,19510.0,0.54,0.433,0,1,1,0
APP007300,72.5,19490.0,2.6,719.0,7.7,4797.0,0.246,0.377,0,1,1,0
APP007301,61.0,56992.0,6.3,594.0,13.5,25034.0,0.439,0.212,0,0,0,0
APP007302,61.7,73828.0,1.5,631.0,3.7,23143.0,0.313,0.357,1,1,1,0
APP007303,68.2,46981.0,6.5,681.0,0.8,13074.0,0.278,0.075,0,2,1,0
APP007304,69.3,28958.0,,685.0,1.2,19243.0,0.665,0.443,0,2,1,0
APP007305,63.4,51005.0,0.3,593.0,7.0,6851.0,0.134,0.204,0,2,1,0
APP007306,74.9,109651.0,2.1,430.0,2.9,3664.0,0.033,0.182,0,1,1,0
APP007307,42.8,84018.0,8.9,391.0,3.9,6863.0,0.082,0.062,0,0,1,0
APP007308,59.0,48162.0,6.4,646.0,2.2,22752.0,0.472,0.413,0,0,1,0
APP007309,65.8,167453.0,7.5,666.0,21.2,23964.0,0.143,0.174,0,0,1,1
APP007310,57.2,247516.0,1.5,631.0,6.7,4324.0,0.017,0.048,0,0,1,1
APP007311,94.4,36751.0,2.3,653.0,1.0,4278.0,0.116,0.03,0,1,1,1
APP007312,70.3,,3.5,794.0,7.3,5304.0,0.125,0.332,0,0,1,1
APP007313,72.7,74310.0,1.2,605.0,10.7,2548.0,0.034,0.388,0,0,1,1
APP007314,62.8,28345.0,0.9,683.0,0.3,6455.0,0.228,0.115,0,1,1,0
APP007315,69.8,81592.0,3.4,802.0,3.4,13866.0,0.17,0.072,0,0,1,1
APP007316,51.8,52098.0,2.1,557.0,9.4,1207.0,0.023,0.247,0,0,1,0
APP007317,67.5,61266.0,0.3,809.0,15.6,9386.0,0.153,0.319,0,1,1,1
APP007318,55.9,34708.0,3.0,737.0,11.4,26682.0,0.769,0.563,0,2,1,0
APP007319,65.8,30558.0,0.7,622.0,2.4,18729.0,0.613,0.158,0,0,0,0
APP007320,31.6,14894.0,3.4,422.0,0.6,13075.0,0.878,0.523,0,0,1,0
APP007321,53.1,119476.0,16.0,775.0,1.4,10675.0,0.089,0.445,0,1,0,0
APP007322,92.0,86238.0,17.8,809.0,1.6,21882.0,0.254,0.493,0,1,1,1
APP007323,82.5,73425.0,1.7,587.0,15.7,14087.0,0.192,0.373,0,1,1,1
APP007324,89.8,60415.0,3.1,815.0,3.2,8170.0,0.135,0.347,0,2,1,1
APP007325,90.8,12301.0,7.3,498.0,3.5,19053.0,1.549,0.172,0,0,0,0
APP007326,80.1,31236.0,2.3,676.0,13.8,3808.0,0.122,0.145,0,0,1,1
APP007327,63.2,42039.0,7.9,634.0,10.1,17246.0,0.41,0.395,0,0,1,1
APP007328,54.4,25622.0,3.0,530.0,5.5,14524.0,0.567,0.164,0,1,1,0
APP007329,87.2,17745.0,5.4,628.0,4.7,11388.0,0.642,0.214,1,0,1,0
APP007330,71.0,27271.0,10.6,647.0,1.4,10569.0,0.388,0.142,0,0,1,0
APP007331,100.0,50488.0,4.7,543.0,30.0,32133.0,0.636,0.152,0,2,1,0
APP007332,64.5,50495.0,2.9,711.0,5.8,21123.0,0.418,0.526,0,0,1,1
APP007333,99.6,84501.0,4.3,589.0,0.8,25871.0,0.306,0.17,0,1,0,0
APP007334,67.6,169043.0,2.9,618.0,1.1,13925.0,0.082,0.358,0,0,1,1
APP007335,90.0,73973.0,0.7,780.0,0.8,22115.0,0.299,0.358,0,0,1,1
APP007336,95.5,44120.0,5.6,591.0,11.2,13559.0,0.307,0.686,0,1,1,0
APP007337,54.7,144379.0,9.2,446.0,18.3,8957.0,0.062,0.523,0,1,1,0
APP007338,62.7,18974.0,2.8,627.0,0.4,17202.0,0.907,0.424,0,0,1,0
APP007339,54.5,14083.0,2.8,660.0,7.1,8224.0,0.584,0.29,0,1,1,0
APP007340,51.6,28795.0,2.4,628.0,1.2,22608.0,0.785,0.168,0,0,1,0
APP007341,80.0,79803.0,2.0,727.0,6.7,4247.0,0.053,0.233,0,0,1,1
APP007342,67.1,54238.0,0.8,686.0,1.7,8334.0,0.154,0.639,1,2,1,0
APP007343,70.8,24910.0,2.3,596.0,5.3,6165.0,0.247,0.279,0,1,1,0
APP007344,78.3,31690.0,3.4,713.0,20.7,50927.0,1.607,0.22,0,1,1,0
APP007345,42.1,23274.0,0.3,692.0,0.4,6289.0,0.27,0.164,0,1,1,0
APP007346,89.3,23274.0,10.9,689.0,22.8,9553.0,0.41,0.508,0,1,1,0
APP007347,64.8,124323.0,0.2,636.0,0.1,2344.0,0.019,0.093,0,0,1,1
APP007348,78.0,44978.0,16.8,676.0,1.8,32959.0,0.733,0.118,0,2,0,0
APP007349,79.3,141740.0,15.7,660.0,6.7,5632.0,0.04,0.106,1,0,1,1
APP007350,90.6,28738.0,5.8,623.0,17.5,28441.0,0.99,0.362,1,0,1,0
APP007351,68.4,65820.0,2.3,693.0,16.0,4786.0,0.073,0.164,0,1,1,1
APP007352,38.1,56176.0,2.0,700.0,13.5,5026.0,0.089,0.332,0,0,1,0
APP007353,70.9,83101.0,0.7,700.0,3.1,17776.0,0.214,0.135,0,2,1,0
APP007354,73.0,57110.0,0.4,706.0,0.9,3365.0,0.059,0.038,1,1,1,0
APP007355,54.5,88526.0,4.7,448.0,0.6,13423.0,0.152,0.408,0,1,1,0
APP007356,72.2,68358.0,1.5,731.0,0.5,5829.0,0.085,0.178,0,0,1,1
APP007357,64.6,25469.0,2.0,563.0,1.3,45009.0,1.767,0.18,0,2,1,0
APP007358,49.9,76087.0,2.9,751.0,0.1,35156.0,0.462,0.258,0,1,1,0
APP007359,80.1,46080.0,2.2,528.0,0.9,24143.0,0.524,0.264,0,1,1,0
APP007360,61.5,,1.1,792.0,7.6,50837.0,1.653,0.143,0,0,0,0
APP007361,63.9,74339.0,4.7,453.0,0.4,6444.0,0.087,0.244,0,1,1,0
APP007362,63.1,85215.0,3.5,679.0,0.7,17186.0,0.202,0.312,0,0,1,0
APP007363,88.5,36675.0,0.4,617.0,10.9,5136.0,0.14,0.158,0,0,1,1
APP007364,69.4,39722.0,2.2,692.0,1.1,18362.0,0.462,0.377,0,1,1,1
APP007365,71.2,21327.0,7.3,805.0,4.3,12638.0,0.593,0.737,0,0,1,0
APP007366,63.4,16600.0,2.0,671.0,11.0,4197.0,0.253,0.253,0,1,1,1
APP007367,76.9,42388.0,22.7,735.0,2.4,9557.0,0.225,0.393,0,0,1,0
APP007368,90.2,78844.0,3.0,788.0,5.6,10649.0,0.135,0.382,0,0,0,1
APP007369,79.7,34754.0,4.5,594.0,0.1,10418.0,0.3,0.083,0,0,1,1
APP007370,80.3,115460.0,2.4,683.0,8.4,34877.0,0.302,0.365,0,0,1,1
APP007371,79.1,43345.0,4.2,773.0,9.0,4708.0,0.109,0.429,0,1,1,1
APP007372,49.3,43451.0,9.0,682.0,0.5,6183.0,0.142,0.272,0,1,1,0
APP007373,56.9,41214.0,1.9,597.0,0.2,1242.0,0.03,0.159,0,0,1,1
APP007374,66.9,88341.0,2.0,696.0,0.1,15890.0,0.18,0.121,0,0,1,1
APP007375,59.1,27575.0,1.2,660.0,12.4,17578.0,0.637,0.622,0,2,1,0
APP007376,54.0,45371.0,14.2,696.0,1.8,18358.0,0.405,0.329,0,0,1,1
APP007377,41.9,35298.0,0.5,602.0,1.9,9645.0,0.273,0.212,0,1,1,0
APP007378,49.8,34998.0,0.2,672.0,2.8,5906.0,0.169,0.058,1,1,1,0
APP007379,66.2,50066.0,,637.0,2.8,4291.0,0.086,0.089,0,1,1,1
APP007380,69.0,45798.0,7.0,605.0,4.6,14695.0,0.321,0.181,0,1,1,0
APP007381,58.1,92134.0,6.6,768.0,0.2,5558.0,0.06,0.596,0,0,0,0
APP007382,71.2,,2.5,604.0,0.1,3067.0,0.063,0.072,0,0,1,1
APP007383,63.5,68391.0,1.4,582.0,20.3,20467.0,0.299,0.076,0,0,0,0
APP007384,86.4,54375.0,3.2,543.0,10.0,7664.0,0.141,0.134,0,1,1,0
APP007385,67.6,113807.0,1.2,644.0,2.2,11146.0,0.098,0.218,0,2,1,0
APP007386,80.4,40887.0,0.6,636.0,19.6,922.0,0.023,0.279,0,1,0,0
APP007387,73.0,40956.0,2.4,715.0,11.4,9608.0,0.235,0.247,0,2,1,0
APP007388,49.0,76651.0,1.9,539.0,3.1,8392.0,0.109,0.139,0,1,1,0
APP007389,68.6,40554.0,1.3,498.0,3.8,36376.0,0.897,0.229,0,0,1,0
APP007390,51.5,66107.0,1.7,483.0,0.4,8323.0,0.126,0.204,0,1,1,0
APP007391,68.4,199336.0,1.9,691.0,0.6,1187.0,0.006,0.205,0,1,0,0
APP007392,58.8,27245.0,1.4,743.0,2.6,8365.0,0.307,0.192,0,0,1,1
APP007393,75.7,122885.0,2.7,736.0,2.9,9948.0,0.081,0.101,0,0,1,1
APP007394,49.9,36486.0,0.2,605.0,5.9,24854.0,0.681,0.187,0,1,1,0
APP007395,70.2,109383.0,0.0,662.0,14.5,9565.0,0.087,0.156,0,2,1,0
APP007396,78.6,73986.0,2.0,448.0,2.6,7255.0,0.098,0.456,0,0,1,0
APP007397,83.6,70277.0,7.5,796.0,13.8,8903.0,0.127,0.423,0,2,1,0
APP007398,58.5,44776.0,4.1,754.0,4.4,77862.0,1.739,0.114,0,1,1,0
APP007399,70.3,42180.0,,731.0,15.1,14285.0,0.339,0.644,0,0,1,0
APP007400,72.8,31786.0,2.3,569.0,14.3,8009.0,0.252,0.242,0,1,1,0
APP007401,93.2,49206.0,0.4,617.0,7.6,20689.0,0.42,0.317,0,0,1,0
APP007402,47.8,43899.0,1.6,633.0,0.6,4291.0,0.098,0.211,0,0,1,0
APP007403,56.3,54974.0,3.8,803.0,4.7,5693.0,0.104,0.124,0,0,1,1
APP007404,100.0,21028.0,5.2,740.0,16.9,6612.0,0.314,0.581,0,1,1,0
APP007405,65.9,49691.0,12.7,633.0,5.7,2683.0,0.054,0.679,0,0,1,0
APP007406,41.6,104568.0,1.4,703.0,1.8,20460.0,0.196,0.206,0,0,1,1
APP007407,61.3,86373.0,1.0,568.0,27.5,5513.0,0.064,0.365,0,0,0,0
APP007408,28.5,49702.0,8.5,525.0,0.3,10847.0,0.218,0.323,1,0,1,0
APP007409,73.6,228080.0,12.0,644.0,8.3,6480.0,0.028,0.404,0,1,1,1
APP007410,82.1,34669.0,4.4,548.0,0.4,12597.0,0.363,0.345,0,1,1,0
APP007411,56.3,46537.0,2.2,498.0,12.7,40739.0,0.875,0.471,0,1,0,0
APP007412,62.9,20531.0,1.7,653.0,1.9,7584.0,0.369,0.186,0,0,1,0
APP007413,83.9,38477.0,1.5,626.0,2.1,6907.0,0.18,0.073,0,0,0,0
APP007414,43.7,143299.0,3.7,559.0,3.5,3861.0,0.027,0.3,0,2,1,0
APP007415,50.2,39368.0,0.7,614.0,2.0,7963.0,0.202,0.68,0,0,1,0
APP007416,66.6,19600.0,2.4,684.0,17.1,2388.0,0.122,0.026,0,0,1,1
APP007417,58.7,82719.0,4.8,630.0,1.9,29229.0,0.353,0.024,1,0,1,0
APP007418,65.6,61916.0,,663.0,2.3,6054.0,0.098,0.016,0,1,1,1
APP007419,51.0,80691.0,3.5,635.0,8.7,4857.0,0.06,0.275,0,0,0,1
APP007420,73.2,41018.0,1.4,806.0,2.5,8588.0,0.209,0.29,0,1,0,1
APP007421,67.8,26788.0,4.1,770.0,9.1,15981.0,0.597,0.471,0,0,0,0
APP007422,78.2,,18.4,660.0,28.2,8163.0,0.186,0.635,0,1,1,0
APP007423,73.0,68385.0,3.5,576.0,1.2,22704.0,0.332,0.348,0,0,1,0
APP007424,73.1,46939.0,0.1,600.0,1.2,7015.0,0.149,0.017,0,1,0,0
APP007425,48.3,61869.0,7.6,534.0,1.4,5459.0,0.088,0.245,0,1,1,0
APP007426,77.4,35522.0,4.0,578.0,2.7,9420.0,0.265,0.257,0,0,1,0
APP007427,65.0,63263.0,1.6,710.0,5.9,8731.0,0.138,0.444,0,0,1,0
APP007428,67.5,48932.0,3.4,597.0,1.7,19689.0,0.402,0.351,0,2,1,0
APP007429,85.7,32096.0,9.1,634.0,1.3,18166.0,0.566,0.166,0,0,1,1
APP007430,59.2,53315.0,2.9,756.0,11.2,6914.0,0.13,0.345,0,2,1,0
APP007431,90.3,38870.0,5.9,700.0,6.0,3032.0,0.078,0.429,0,0,0,0
APP007432,91.7,70990.0,2.1,656.0,4.7,15358.0,0.216,0.118,0,0,0,1
APP007433,81.3,82776.0,0.2,640.0,3.2,3929.0,0.047,0.074,0,2,1,1
APP007434,55.3,66232.0,0.1,632.0,2.7,9115.0,0.138,0.393,0,0,0,0
APP007435,37.2,18380.0,2.6,734.0,1.8,14363.0,0.781,0.287,0,1,1,0
APP007436,86.2,27478.0,2.5,677.0,10.6,38880.0,1.415,0.203,0,2,1,0
APP007437,71.7,33458.0,2.7,627.0,2.5,51195.0,1.53,0.037,0,0,0,0
APP007438,58.8,30400.0,1.2,535.0,0.9,13484.0,0.444,0.382,0,0,1,0
APP007439,87.6,35394.0,2.4,693.0,6.3,2221.0,0.063,0.345,0,1,1,0
APP007440,57.1,85404.0,0.8,681.0,1.9,4251.0,0.05,0.057,0,1,1,1
APP007441,63.6,74548.0,0.4,508.0,6.9,8743.0,0.117,0.506,0,2,0,0
APP007442,77.9,38013.0,12.9,636.0,0.6,7561.0,0.199,0.247,0,0,1,1
APP007443,53.3,69918.0,3.0,680.0,1.3,10763.0,0.154,0.397,0,0,1,1
APP007444,68.4,59713.0,0.8,626.0,4.2,10900.0,0.183,0.368,0,0,1,0
APP007445,86.3,48064.0,8.7,813.0,0.6,4038.0,0.084,0.675,0,1,1,0
APP007446,73.2,97629.0,1.4,787.0,10.8,15513.0,0.159,0.086,0,0,1,1
APP007447,88.7,32966.0,1.4,536.0,4.6,4968.0,0.151,0.489,0,1,0,0
APP007448,87.0,50597.0,10.2,628.0,3.4,11146.0,0.22,0.135,0,2,1,0
APP007449,70.1,26095.0,1.5,737.0,6.7,38548.0,1.477,0.384,0,2,1,0
APP007450,34.9,26856.0,9.9,642.0,6.3,4694.0,0.175,0.506,1,0,1,0
APP007451,53.4,21667.0,13.4,716.0,3.5,11058.0,0.51,0.184,0,1,1,0
APP007452,81.5,,3.2,592.0,1.1,7334.0,0.27,0.299,0,0,0,0
APP007453,46.7,51527.0,11.6,509.0,4.8,4654.0,0.09,0.19,0,0,1,0
APP007454,65.1,40885.0,1.7,712.0,4.6,10828.0,0.265,0.283,0,2,1,0
APP007455,75.1,,0.7,620.0,0.8,5563.0,0.133,0.283,0,0,1,1
APP007456,92.0,40966.0,0.1,850.0,4.1,17817.0,0.435,0.668,0,0,1,0
APP007457,61.4,142009.0,0.6,735.0,13.8,15936.0,0.112,0.108,0,1,1,1
APP007458,60.3,24778.0,0.1,555.0,4.8,34678.0,1.4,0.282,0,0,1,0
APP007459,69.2,23238.0,2.6,711.0,13.2,17624.0,0.758,0.274,0,2,1,0
APP007460,75.3,29518.0,2.0,644.0,2.4,16115.0,0.546,0.042,0,0,1,0
APP007461,67.7,46951.0,0.1,697.0,1.0,2282.0,0.049,0.153,0,0,1,1
APP007462,85.7,66760.0,0.7,585.0,1.8,19372.0,0.29,0.141,0,1,1,1
APP007463,58.0,71051.0,1.4,678.0,3.6,17507.0,0.246,0.392,0,0,1,1
APP007464,71.8,86403.0,6.8,745.0,4.9,5759.0,0.067,0.402,0,0,1,1
APP007465,76.7,45938.0,3.5,724.0,1.9,36804.0,0.801,0.091,0,0,1,0
APP007466,64.0,38646.0,4.6,749.0,11.9,19603.0,0.507,0.491,0,0,1,1
APP007467,82.6,130624.0,6.4,850.0,4.3,11626.0,0.089,0.356,0,1,1,1
APP007468,72.2,9223.0,2.1,608.0,4.2,17183.0,1.863,0.329,0,2,1,0
APP007469,81.8,50902.0,3.5,812.0,2.9,13996.0,0.275,0.341,1,2,1,0
APP007470,72.9,63450.0,4.5,677.0,3.4,11422.0,0.18,0.276,0,0,1,0
APP007471,75.6,150876.0,1.9,615.0,2.2,8621.0,0.057,0.179,0,1,1,1
APP007472,60.5,18100.0,,649.0,1.5,24386.0,1.347,0.438,0,0,0,0
APP007473,60.5,38098.0,13.3,731.0,3.0,3522.0,0.092,0.714,0,0,1,1
APP007474,88.4,21708.0,1.9,617.0,8.7,11483.0,0.529,0.11,0,1,1,1
APP007475,79.5,16664.0,1.8,474.0,3.2,28966.0,1.738,0.39,0,0,1,0
APP007476,54.7,43360.0,2.6,726.0,0.1,10821.0,0.25,0.119,0,0,1,1
APP007477,72.7,80810.0,7.0,670.0,23.6,17562.0,0.217,0.304,0,0,1,1
APP007478,34.4,101071.0,2.4,603.0,2.1,9934.0,0.098,0.467,0,0,0,0
APP007479,61.4,35628.0,2.5,537.0,0.3,4808.0,0.135,0.537,0,2,0,0
APP007480,84.4,73124.0,2.5,687.0,2.4,19137.0,0.262,0.125,1,0,0,0
APP007481,68.1,43537.0,14.5,766.0,7.4,28594.0,0.657,0.491,0,1,0,0
APP007482,71.8,68456.0,2.2,569.0,4.3,6639.0,0.097,0.381,0,1,1,0
APP007483,24.8,,3.1,675.0,1.3,14750.0,0.151,0.272,0,2,1,0
APP007484,64.1,43628.0,2.0,849.0,6.6,12211.0,0.28,0.427,0,0,1,1
APP007485,75.1,93544.0,5.3,735.0,3.0,7587.0,0.081,0.117,0,0,1,1
APP007486,77.0,23675.0,5.7,650.0,5.1,22725.0,0.96,0.309,1,0,1,0
APP007487,84.4,72686.0,1.8,641.0,1.3,8327.0,0.115,0.529,0,0,0,0
APP007488,66.8,91145.0,6.6,608.0,9.2,4719.0,0.052,0.292,0,0,1,0
APP007489,67.5,85659.0,2.1,657.0,8.4,7606.0,0.089,0.192,0,0,1,1
APP007490,50.0,24076.0,0.6,614.0,5.6,8810.0,0.366,0.157,0,0,1,0
APP007491,66.9,43326.0,1.3,627.0,12.4,6111.0,0.141,0.229,0,0,1,0
APP007492,51.1,58765.0,3.1,641.0,3.1,6670.0,0.114,0.34,0,0,1,1
APP007493,42.3,63948.0,0.5,507.0,2.8,4318.0,0.068,0.236,0,1,1,0
APP007494,53.7,52550.0,6.4,638.0,7.9,7906.0,0.15,0.267,0,1,1,0
APP007495,92.6,115556.0,3.3,850.0,14.0,11164.0,0.097,0.169,0,2,1,1
APP007496,65.9,22530.0,0.9,528.0,0.8,5155.0,0.229,0.041,0,0,0,0
APP007497,73.3,42440.0,0.8,792.0,16.3,4538.0,0.107,0.518,0,2,1,0
APP007498,62.3,17807.0,4.1,749.0,11.3,4768.0,0.268,0.375,0,1,1,1
APP007499,43.1,71164.0,3.6,713.0,3.9,8842.0,0.124,0.325,0,1,1,0
APP007500,84.0,68376.0,5.9,607.0,5.1,6786.0,0.099,0.152,0,1,1,0
APP007501,37.4,365551.0,2.4,738.0,3.2,3045.0,0.008,0.295,0,0,0,1
APP007502,61.7,90746.0,3.6,821.0,24.0,3977.0,0.044,0.487,0,1,1,0
APP007503,69.2,59803.0,1.2,755.0,23.0,9099.0,0.152,0.145,0,2,0,1
APP007504,73.5,57122.0,9.4,680.0,6.1,7408.0,0.13,0.411,0,0,1,1
APP007505,59.1,40540.0,12.9,660.0,7.5,9088.0,0.224,0.139,0,0,1,0
APP007506,42.4,53013.0,1.0,601.0,1.1,29177.0,0.55,0.271,0,0,1,0
APP007507,58.0,57858.0,,668.0,1.3,11621.0,0.201,0.213,0,0,1,0
APP007508,58.8,15080.0,0.0,708.0,2.9,2622.0,0.174,0.373,0,0,1,0
APP007509,58.4,55169.0,6.4,663.0,8.9,6198.0,0.112,0.311,0,0,1,1
APP007510,84.6,52084.0,8.7,652.0,0.1,12346.0,0.237,0.441,0,1,1,0
APP007511,51.8,140422.0,2.3,653.0,4.8,6022.0,0.043,0.428,0,0,1,1
APP007512,74.5,45297.0,4.0,824.0,4.4,4823.0,0.106,0.205,0,0,1,1
APP007513,72.4,30967.0,11.3,675.0,16.6,18245.0,0.589,0.495,0,0,0,0
APP007514,84.4,57591.0,11.4,678.0,11.5,7209.0,0.125,0.15,0,0,1,1
APP007515,68.0,51257.0,,443.0,4.8,5251.0,0.102,0.45,0,0,1,0
APP007516,81.9,45326.0,6.3,746.0,9.6,5295.0,0.117,0.195,1,0,1,1
APP007517,67.4,22757.0,1.2,712.0,0.7,31388.0,1.379,0.28,0,0,1,0
APP007518,76.5,44640.0,1.7,708.0,17.5,4344.0,0.097,0.078,0,0,1,1
APP007519,47.5,34630.0,8.2,714.0,7.0,8381.0,0.242,0.165,0,0,0,0
APP007520,30.4,43050.0,1.1,574.0,0.8,8738.0,0.203,0.409,0,0,1,0
APP007521,75.7,76061.0,0.8,633.0,4.7,15639.0,0.206,0.36,0,2,1,0
APP007522,76.5,32705.0,20.1,818.0,8.1,5474.0,0.167,0.09,1,0,1,1
APP007523,77.1,42927.0,17.6,533.0,11.2,5359.0,0.125,0.259,0,0,0,0
APP007524,62.1,67827.0,14.0,539.0,9.2,17010.0,0.251,0.192,0,0,1,0
APP007525,92.3,,1.0,527.0,1.7,54843.0,1.315,0.301,0,1,0,0
APP007526,63.1,234571.0,5.0,643.0,1.1,6499.0,0.028,0.431,0,0,1,1
APP007527,76.3,,4.2,803.0,1.3,6201.0,0.109,0.388,0,1,1,0
APP007528,78.9,23269.0,0.8,684.0,0.3,55063.0,2.366,0.252,0,0,1,0
APP007529,95.8,29626.0,6.0,757.0,2.4,7517.0,0.254,0.386,0,0,1,0
APP007530,65.2,27890.0,0.7,479.0,0.0,7726.0,0.277,0.118,0,0,1,1
APP007531,60.2,,2.3,584.0,3.5,11227.0,0.376,0.554,0,1,1,0
APP007532,47.5,67656.0,12.6,598.0,2.6,13158.0,0.194,0.112,0,0,1,0
APP007533,93.3,25238.0,0.0,803.0,2.4,11763.0,0.466,0.736,0,0,0,0
APP007534,76.3,40186.0,0.8,672.0,3.6,19406.0,0.483,0.085,0,2,1,0
APP007535,76.8,97309.0,0.4,655.0,1.8,3724.0,0.038,0.14,0,0,1,1
APP007536,100.0,35887.0,4.2,677.0,3.4,8436.0,0.235,0.245,0,0,1,1
APP007537,74.9,73342.0,3.1,638.0,1.6,21182.0,0.289,0.293,0,0,1,0
APP007538,50.5,17858.0,1.0,838.0,3.4,1982.0,0.111,0.29,0,0,1,1
APP007539,67.1,39247.0,3.3,835.0,16.1,3938.0,0.1,0.618,0,0,1,1
APP007540,55.4,28809.0,9.1,760.0,11.6,16239.0,0.564,0.466,0,2,1,0
APP007541,64.1,58680.0,5.9,750.0,2.1,10488.0,0.179,0.436,0,1,0,0
APP007542,64.0,26348.0,,613.0,4.4,6293.0,0.239,0.494,0,1,1,0
APP007543,61.2,169701.0,1.9,702.0,0.3,12333.0,0.073,0.577,0,2,1,0
APP007544,49.1,18331.0,2.8,479.0,22.8,13459.0,0.734,0.106,0,0,1,0
APP007545,93.9,96903.0,8.3,621.0,0.1,5312.0,0.055,0.458,0,1,1,1
APP007546,74.5,83031.0,1.1,520.0,0.1,9380.0,0.113,0.057,0,1,1,0
APP007547,66.6,59037.0,9.2,704.0,0.6,4345.0,0.074,0.487,0,1,1,1
APP007548,81.4,50648.0,3.1,650.0,5.5,22187.0,0.438,0.31,0,0,1,1
APP007549,77.1,149190.0,1.2,728.0,8.7,3320.0,0.022,0.156,0,0,1,1
APP007550,74.1,215902.0,0.8,718.0,6.1,9041.0,0.042,0.364,0,0,1,1
APP007551,80.3,43288.0,0.8,761.0,0.9,17242.0,0.398,0.094,0,0,1,0
APP007552,72.0,53888.0,2.2,590.0,0.8,40172.0,0.745,0.185,0,0,0,0
APP007553,80.1,35192.0,6.5,498.0,2.0,8650.0,0.246,0.585,0,2,1,0
APP007554,81.3,24305.0,0.9,834.0,3.4,67865.0,2.792,0.435,0,1,1,0
APP007555,72.4,64723.0,0.9,610.0,10.1,4467.0,0.069,0.179,0,1,1,0
APP007556,66.7,56941.0,1.8,655.0,3.5,14938.0,0.262,0.047,0,0,1,1
APP007557,93.0,18655.0,0.7,756.0,20.6,6069.0,0.325,0.233,0,2,1,0
APP007558,62.8,64447.0,4.8,633.0,0.5,31182.0,0.484,0.203,0,0,1,0
APP007559,75.9,58098.0,3.6,556.0,17.4,9302.0,0.16,0.212,0,1,1,0
APP007560,76.2,34175.0,0.2,850.0,2.8,4809.0,0.141,0.416,0,0,1,1
APP007561,60.9,32862.0,0.9,610.0,5.8,23573.0,0.717,0.487,0,0,1,0
APP007562,57.9,63213.0,1.7,826.0,2.9,7282.0,0.115,0.166,0,1,1,1
APP007563,64.7,128712.0,0.6,693.0,10.9,3986.0,0.031,0.086,0,0,0,1
APP007564,62.6,62258.0,1.6,750.0,0.9,7904.0,0.127,0.515,0,0,1,1
APP007565,48.1,78299.0,1.3,749.0,1.6,20058.0,0.256,0.543,0,0,1,0
APP007566,60.2,29753.0,3.9,623.0,3.3,8916.0,0.3,0.436,0,1,1,0
APP007567,74.0,38232.0,2.1,714.0,3.4,7518.0,0.197,0.463,1,0,0,1
APP007568,89.0,70602.0,1.1,838.0,5.1,9875.0,0.14,0.272,0,0,1,1
APP007569,78.3,21698.0,11.2,779.0,0.3,1837.0,0.085,0.207,0,0,1,0
