applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status
APP008789,64.8,57392.0,4.4,648.0,4.5,17400.0,0.303,0.198,0,2,1,0
APP008790,46.5,18992.0,1.0,523.0,2.1,12543.0,0.66,0.192,0,1,1,0
APP008791,92.8,37538.0,2.5,636.0,3.7,30598.0,0.815,0.341,0,1,0,0
APP008792,85.2,58356.0,2.8,620.0,2.7,8341.0,0.143,0.597,0,0,1,1
APP008793,75.3,53034.0,0.4,640.0,4.8,47579.0,0.897,0.156,0,0,1,0
APP008794,72.5,60077.0,22.8,629.0,2.1,7170.0,0.119,0.043,1,0,1,0
APP008795,90.7,27316.0,4.8,749.0,5.4,13313.0,0.487,0.257,0,0,1,1
APP008796,88.2,58341.0,0.6,759.0,1.3,6422.0,0.11,0.471,0,1,1,0
APP008797,87.4,34200.0,1.0,606.0,0.7,17678.0,0.517,0.104,0,0,1,0
APP008798,76.9,75238.0,6.8,531.0,2.9,6776.0,0.09,0.331,0,2,1,0
APP008799,64.8,12254.0,14.8,563.0,25.1,63572.0,5.188,0.383,0,1,1,0
APP008800,81.5,41202.0,4.2,762.0,9.6,11284.0,0.274,0.261,0,0,1,1
APP008801,82.2,52017.0,3.2,736.0,6.4,9284.0,0.178,0.366,0,2,1,0
APP008802,67.1,110157.0,0.4,547.0,11.2,5150.0,0.047,0.216,0,1,1,1
APP008803,64.7,51641.0,2.0,518.0,0.4,2416.0,0.047,0.158,0,2,1,0
APP008804,87.0,54884.0,3.2,597.0,5.7,12409.0,0.226,0.205,0,0,1,1
APP008805,95.0,61408.0,2.3,812.0,0.8,4643.0,0.076,0.214,0,0,1,1
APP008806,58.8,103969.0,6.6,688.0,3.4,16392.0,0.158,0.301,0,1,1,0
APP008807,66.0,38982.0,2.2,629.0,0.9,1508.0,0.039,0.176,1,2,1,0
APP008808,75.3,21123.0,12.6,639.0,16.2,4639.0,0.22,0.2,0,0,1,1
APP008809,77.3,18831.0,3.5,481.0,3.1,10400.0,0.552,0.761,0,0,1,0
APP008810,62.2,73022.0,2.7,624.0,0.8,26220.0,0.359,0.624,0,0,0,0
APP008811,98.3,56046.0,0.2,762.0,1.3,9321.0,0.166,0.195,0,2,1,1
APP008812,76.3,42032.0,4.7,615.0,0.7,11102.0,0.264,0.071,0,1,1,1
APP008813,78.0,34487.0,3.1,628.0,4.7,4480.0,0.13,0.175,0,0,1,1
APP008814,96.4,54639.0,4.9,680.0,30.0,9760.0,0.179,0.302,0,0,1,1
APP008815,63.3,55594.0,2.9,549.0,13.9,7350.0,0.132,0.406,0,0,1,0
APP008816,68.7,65375.0,7.6,680.0,6.6,31022.0,0.475,0.194,0,2,0,0
APP008817,51.2,25205.0,0.2,575.0,13.7,2352.0,0.093,0.264,0,0,0,0
APP008818,67.4,17008.0,4.1,605.0,7.0,16419.0,0.965,0.051,0,0,0,0
APP008819,47.7,28336.0,5.7,616.0,1.5,5980.0,0.211,0.346,0,1,1,0
APP008820,81.2,21793.0,1.4,616.0,1.8,8563.0,0.393,0.159,0,1,1,0
APP008821,76.3,21126.0,0.3,659.0,15.5,8557.0,0.405,0.225,0,1,1,0
APP008822,65.8,125724.0,9.4,643.0,8.0,6910.0,0.055,0.351,0,0,1,1
APP008823,68.5,12579.0,2.3,634.0,3.0,4596.0,0.365,0.522,0,0,1,0
APP008824,81.4,64979.0,8.4,661.0,3.2,3323.0,0.051,0.336,0,1,0,0
APP008825,53.0,84474.0,2.2,568.0,4.6,56101.0,0.664,0.064,0,1,1,0
APP008826,73.1,88652.0,2.2,456.0,10.7,8869.0,0.1,0.279,0,0,1,0
APP008827,80.5,57892.0,5.7,649.0,3.2,4784.0,0.083,0.252,0,1,1,1
APP008828,43.3,108223.0,1.9,588.0,7.1,16215.0,0.15,0.403,0,1,1,0
APP008829,80.3,142920.0,1.6,691.0,2.2,18096.0,0.127,0.586,1,0,1,0
APP008830,44.9,40891.0,15.8,600.0,29.4,10067.0,0.246,0.164,0,0,1,0
APP008831,68.2,64118.0,0.0,479.0,2.3,4825.0,0.075,0.378,1,1,1,0
APP008832,52.5,105396.0,1.2,639.0,3.6,19046.0,0.181,0.097,0,2,1,0
APP008833,91.5,29226.0,3.9,745.0,9.6,5514.0,0.189,0.604,0,1,1,1
APP008834,52.6,42322.0,5.2,678.0,1.3,5205.0,0.123,0.139,0,0,1,1
APP008835,45.2,,5.9,522.0,0.6,4620.0,0.137,0.464,0,0,1,0
APP008836,72.0,64640.0,2.7,594.0,5.6,4569.0,0.071,0.06,0,0,0,1
APP008837,63.8,15696.0,2.3,605.0,3.1,16404.0,1.045,0.284,0,2,1,0
APP008838,47.4,116073.0,0.2,633.0,8.4,6767.0,0.058,0.369,1,1,1,0
APP008839,77.9,67527.0,0.5,597.0,0.7,54053.0,0.8,0.187,0,2,1,0
APP008840,40.1,69840.0,9.8,492.0,3.8,11810.0,0.169,0.624,0,1,1,0
APP008841,54.5,11873.0,3.0,638.0,0.3,10870.0,0.916,0.377,0,2,1,0
APP008842,61.4,26263.0,,779.0,8.0,11742.0,0.447,0.25,0,0,0,0
APP008843,82.0,119884.0,,591.0,17.9,6573.0,0.055,0.236,0,1,1,1
APP008844,89.4,44071.0,1.1,538.0,0.9,17841.0,0.405,0.206,0,1,1,0
APP008845,86.5,17423.0,4.0,778.0,19.9,5429.0,0.312,0.261,1,1,1,0
APP008846,67.7,55993.0,4.7,823.0,1.3,7042.0,0.126,0.199,0,0,1,1
APP008847,33.6,73681.0,17.6,613.0,0.5,18228.0,0.247,0.279,0,0,1,0
APP008848,75.9,67433.0,1.0,671.0,0.6,25616.0,0.38,0.071,0,2,1,0
APP008849,92.1,44791.0,1.7,670.0,2.7,42270.0,0.944,0.076,0,2,0,0
APP008850,88.5,96891.0,2.2,730.0,3.5,7251.0,0.075,0.2,1,1,0,0
APP008851,76.9,32170.0,4.1,549.0,4.8,14498.0,0.451,0.373,0,0,1,0
APP008852,52.2,67782.0,3.0,647.0,6.7,2777.0,0.041,0.504,0,1,1,0
APP008853,62.1,53157.0,,552.0,1.1,29807.0,0.561,0.117,0,0,1,0
APP008854,99.0,45259.0,4.9,681.0,10.6,8805.0,0.195,0.482,0,2,1,0
APP008855,48.7,39050.0,4.2,786.0,0.5,16231.0,0.416,0.491,0,1,1,0
APP008856,52.8,39889.0,2.9,680.0,3.7,15505.0,0.389,0.268,1,1,1,0
APP008857,84.1,49979.0,1.9,574.0,16.8,13786.0,0.276,0.373,0,0,1,0
APP008858,63.5,41125.0,,740.0,5.0,6357.0,0.155,0.035,0,1,1,1
APP008859,52.3,76103.0,1.3,595.0,0.7,5910.0,0.078,0.238,0,0,1,0
APP008860,92.9,35540.0,1.9,693.0,7.0,18772.0,0.528,0.091,0,0,1,1
APP008861,76.9,125615.0,1.2,580.0,19.5,6914.0,0.055,0.524,0,0,1,1
APP008862,64.3,34600.0,8.0,530.0,4.0,6069.0,0.175,0.186,1,0,1,0
APP008863,52.8,85140.0,1.7,582.0,7.2,9177.0,0.108,0.263,0,0,1,0
APP008864,100.0,87372.0,8.3,407.0,4.0,9007.0,0.103,0.037,0,0,1,0
APP008865,69.6,54150.0,3.2,552.0,0.6,7364.0,0.136,0.317,1,1,1,0
APP008866,91.0,51331.0,1.4,843.0,14.3,8945.0,0.174,0.33,0,1,0,0
APP008867,83.4,31654.0,0.2,396.0,4.0,11987.0,0.379,0.29,0,1,1,0
APP008868,62.2,35945.0,0.1,509.0,11.7,4883.0,0.136,0.365,0,0,1,0
APP008869,62.3,55931.0,0.5,807.0,0.0,4379.0,0.078,0.334,0,0,0,0
APP008870,91.7,47711.0,6.3,564.0,3.5,14736.0,0.309,0.312,0,1,1,0
APP008871,91.9,99693.0,0.9,614.0,0.0,13172.0,0.132,0.135,0,1,1,1
APP008872,41.8,37319.0,8.1,649.0,26.3,7798.0,0.209,0.275,0,1,1,0
APP008873,78.2,38699.0,6.8,502.0,5.1,6690.0,0.173,0.301,0,0,1,0
APP008874,68.2,18055.0,1.6,744.0,2.7,17289.0,0.958,0.157,0,2,1,0
APP008875,54.5,72122.0,0.0,639.0,1.2,4341.0,0.06,0.048,0,0,0,1
APP008876,73.9,68318.0,0.2,593.0,0.1,4473.0,0.065,0.338,0,1,1,0
APP008877,49.8,88102.0,4.6,735.0,8.0,5785.0,0.066,0.545,0,1,1,0
APP008878,63.0,91132.0,6.2,530.0,11.7,1784.0,0.02,0.092,0,2,1,0
APP008879,58.0,78698.0,4.1,653.0,10.4,39682.0,0.504,0.404,0,2,1,0
APP008880,62.5,,1.3,559.0,1.3,3973.0,0.049,0.55,0,1,1,0
APP008881,68.9,70689.0,17.0,537.0,17.5,20218.0,0.286,0.291,0,0,1,0
APP008882,54.8,77533.0,2.4,830.0,10.0,12098.0,0.156,0.717,1,0,1,0
APP008883,93.6,16233.0,1.0,661.0,4.5,12899.0,0.795,0.134,0,2,0,0
APP008884,77.4,25340.0,1.4,735.0,2.3,31678.0,1.25,0.255,0,2,1,0
APP008885,96.9,,0.1,603.0,3.5,13608.0,0.592,0.173,0,0,1,0
APP008886,67.6,,9.0,557.0,7.2,9528.0,0.091,0.635,0,1,1,0
APP008887,61.8,,3.5,370.0,1.3,28028.0,0.915,0.448,0,1,1,0
APP008888,96.4,33735.0,0.6,621.0,2.3,2199.0,0.065,0.186,0,0,1,1
APP008889,61.3,49217.0,0.7,501.0,1.1,24207.0,0.492,0.369,0,0,1,0
APP008890,67.3,23244.0,2.0,659.0,3.2,10591.0,0.456,0.099,0,0,0,0
APP008891,80.8,61594.0,7.8,534.0,0.2,9344.0,0.152,0.163,0,0,1,0
APP008892,51.4,13654.0,11.9,692.0,2.2,8340.0,0.611,0.506,0,2,1,0
APP008893,80.7,24185.0,0.5,835.0,3.4,12696.0,0.525,0.226,0,0,1,1
APP008894,78.8,55232.0,4.2,850.0,13.4,6996.0,0.127,0.197,0,1,1,1
APP008895,89.0,23272.0,2.0,679.0,2.7,5049.0,0.217,0.12,0,0,1,1
APP008896,83.4,106881.0,5.5,649.0,6.0,10440.0,0.098,0.07,0,0,1,1
APP008897,89.5,50401.0,0.5,587.0,12.5,16245.0,0.322,0.104,0,0,1,0
APP008898,68.3,96688.0,7.1,580.0,13.3,9075.0,0.094,0.425,0,0,0,0
APP008899,57.1,60764.0,0.4,567.0,1.9,13879.0,0.228,0.491,0,1,0,0
APP008900,100.0,48671.0,15.0,783.0,9.7,16387.0,0.337,0.132,0,1,1,1
APP008901,47.1,26959.0,6.8,615.0,18.1,15749.0,0.584,0.188,0,0,1,0
APP008902,48.6,85604.0,1.7,844.0,10.8,14765.0,0.172,0.184,0,1,1,1
APP008903,78.5,63879.0,6.8,566.0,3.6,15283.0,0.239,0.16,0,0,1,1
APP008904,94.4,171234.0,4.8,637.0,8.7,12129.0,0.071,0.391,0,0,1,1
APP008905,72.8,80583.0,5.0,536.0,12.1,2228.0,0.028,0.381,0,0,1,0
APP008906,85.0,38621.0,4.6,698.0,0.2,5983.0,0.155,0.221,0,2,1,1
APP008907,40.1,58317.0,5.5,632.0,2.9,8187.0,0.14,0.295,0,0,1,1
APP008908,62.5,63151.0,1.4,647.0,4.8,17603.0,0.279,0.05,0,1,1,0
APP008909,41.9,98496.0,1.8,622.0,3.3,7057.0,0.072,0.445,0,0,1,0
APP008910,81.7,108350.0,9.8,700.0,3.8,19640.0,0.181,0.371,1,0,1,0
APP008911,46.8,44481.0,4.5,710.0,1.8,26986.0,0.607,0.111,0,0,1,1
APP008912,50.8,23640.0,5.2,725.0,2.3,46073.0,1.949,0.268,0,2,1,0
APP008913,77.7,16118.0,5.4,565.0,0.2,15410.0,0.956,0.374,1,0,0,0
APP008914,85.9,24742.0,0.7,679.0,2.0,6213.0,0.251,0.113,0,0,1,1
APP008915,67.6,34370.0,0.7,605.0,5.8,13016.0,0.379,0.212,0,0,1,0
APP008916,78.6,120886.0,8.2,770.0,16.4,17701.0,0.146,0.486,1,2,1,0
APP008917,78.1,121991.0,12.5,672.0,9.3,3464.0,0.028,0.219,1,0,0,0
APP008918,66.8,87212.0,2.8,677.0,11.8,22851.0,0.262,0.087,0,1,0,0
APP008919,53.6,102564.0,3.0,625.0,14.3,6945.0,0.068,0.107,0,0,1,1
APP008920,78.5,32066.0,0.7,577.0,2.1,11412.0,0.356,0.437,0,1,1,0
APP008921,79.2,19748.0,7.7,657.0,0.4,4821.0,0.244,0.269,0,1,1,0
APP008922,83.4,26798.0,1.2,760.0,1.7,20906.0,0.78,0.295,1,1,0,0
APP008923,74.7,14460.0,2.8,581.0,1.9,2701.0,0.187,0.095,0,1,0,0
APP008924,52.5,25125.0,,769.0,1.3,9485.0,0.378,0.137,0,0,0,0
APP008925,80.4,36186.0,0.4,701.0,0.5,6979.0,0.193,0.383,0,0,1,1
APP008926,70.0,54178.0,8.9,467.0,10.2,17153.0,0.317,0.299,0,1,1,0
APP008927,62.8,53171.0,2.0,568.0,0.1,7352.0,0.138,0.092,0,2,1,0
APP008928,65.6,32410.0,2.7,850.0,1.2,23677.0,0.731,0.314,0,1,1,0
APP008929,59.6,68966.0,2.7,639.0,6.0,8082.0,0.117,0.238,0,0,1,0
APP008930,83.3,32785.0,3.3,569.0,6.1,15153.0,0.462,0.46,1,0,1,0
APP008931,48.7,49317.0,7.9,572.0,1.8,16155.0,0.328,0.373,0,0,1,0
APP008932,55.1,25185.0,1.1,638.0,1.7,12980.0,0.515,0.351,0,0,1,0
APP008933,65.1,94202.0,1.1,733.0,1.0,14452.0,0.153,0.277,1,0,1,0
APP008934,94.2,49637.0,8.4,620.0,3.3,3255.0,0.066,0.544,0,0,1,1
APP008935,85.8,73666.0,5.1,580.0,14.0,6622.0,0.09,0.406,0,0,1,1
APP008936,45.4,23630.0,1.7,446.0,2.6,6984.0,0.296,0.294,0,1,1,0
APP008937,90.3,,2.4,568.0,14.1,15742.0,0.289,0.486,0,0,1,0
APP008938,90.2,69106.0,9.4,587.0,0.4,22561.0,0.326,0.091,0,1,1,0
APP008939,52.4,14381.0,2.3,679.0,12.1,12028.0,0.836,0.209,0,0,1,0
APP008940,32.2,98801.0,5.1,686.0,30.0,8003.0,0.081,0.529,0,1,1,0
APP008941,68.9,23164.0,7.4,779.0,1.7,10066.0,0.435,0.398,0,1,1,0
APP008942,86.8,55633.0,2.3,543.0,6.6,12245.0,0.22,0.31,0,1,1,0
APP008943,93.9,143289.0,11.7,662.0,5.7,9333.0,0.065,0.025,0,2,1,1
APP008944,56.9,86937.0,2.2,664.0,7.1,6224.0,0.072,0.096,0,1,1,0
APP008945,96.3,20051.0,10.6,560.0,13.3,4403.0,0.22,0.087,0,2,1,0
APP008946,36.6,44054.0,1.1,732.0,1.3,4884.0,0.111,0.133,0,2,1,0
APP008947,64.5,102750.0,1.3,803.0,0.5,4429.0,0.043,0.241,0,0,0,0
APP008948,63.7,30029.0,4.0,652.0,1.9,11150.0,0.371,0.371,0,0,1,0
APP008949,87.3,39501.0,17.4,607.0,1.6,6343.0,0.161,0.07,0,0,1,1
APP008950,89.5,38843.0,0.2,784.0,1.1,15408.0,0.397,0.226,0,1,1,1
APP008951,84.3,69011.0,2.4,689.0,9.2,2089.0,0.03,0.112,0,0,1,1
APP008952,49.7,19493.0,0.6,541.0,1.6,5622.0,0.288,0.033,0,0,1,0
APP008953,82.9,71372.0,4.3,633.0,9.3,8745.0,0.123,0.361,0,1,1,1
APP008954,77.6,33736.0,9.0,617.0,17.5,11151.0,0.331,0.188,0,1,1,0
APP008955,44.9,48688.0,7.1,574.0,1.1,10450.0,0.215,0.375,0,0,1,0
APP008956,39.0,42834.0,4.2,578.0,1.7,19613.0,0.458,0.157,1,0,1,0
APP008957,85.6,70253.0,5.6,590.0,12.7,27996.0,0.399,0.746,0,2,1,0
APP008958,67.3,48406.0,1.2,723.0,24.3,13636.0,0.282,0.362,0,2,1,0
APP008959,50.7,116339.0,12.4,624.0,1.4,10792.0,0.093,0.198,0,1,1,0
APP008960,66.9,88757.0,0.6,658.0,3.3,14408.0,0.162,0.176,0,1,1,0
APP008961,75.5,30419.0,4.1,737.0,5.4,9218.0,0.303,0.126,0,1,1,1
APP008962,68.8,111210.0,2.0,623.0,0.2,22913.0,0.206,0.459,0,0,1,0
APP008963,46.7,59376.0,8.8,542.0,4.3,9607.0,0.162,0.299,0,1,1,0
APP008964,98.3,54281.0,16.0,735.0,0.8,8657.0,0.159,0.137,0,0,1,1
APP008965,85.1,81546.0,0.5,616.0,12.5,14006.0,0.172,0.106,0,0,1,0
APP008966,65.0,26247.0,2.4,810.0,1.9,6203.0,0.236,0.11,0,1,1,1
APP008967,65.6,21425.0,0.2,741.0,8.4,29033.0,1.355,0.717,1,0,1,0
APP008968,75.4,49760.0,0.5,698.0,11.6,3448.0,0.069,0.464,0,0,1,1
APP008969,53.1,34072.0,0.2,670.0,5.0,4801.0,0.141,0.404,0,0,1,0
APP008970,74.8,170115.0,9.5,751.0,0.6,21332.0,0.125,0.261,0,1,1,1
APP008971,50.0,30990.0,0.9,672.0,4.0,31005.0,1.0,0.271,0,0,1,0
APP008972,68.9,50219.0,4.7,455.0,2.6,39847.0,0.793,0.35,0,2,1,0
APP008973,52.5,55005.0,5.0,641.0,3.9,6796.0,0.124,0.348,0,0,1,0
APP008974,53.2,102618.0,,701.0,16.8,9338.0,0.091,0.122,0,0,1,1
APP008975,94.7,,10.2,560.0,2.0,12406.0,0.46,0.117,0,1,0,0
APP008976,70.9,18634.0,0.2,850.0,6.7,13579.0,0.729,0.044,0,0,1,0
APP008977,73.1,113172.0,7.3,637.0,3.3,20995.0,0.186,0.074,0,0,1,1
APP008978,39.8,51447.0,2.4,701.0,4.8,13585.0,0.264,0.336,0,2,1,0
APP008979,61.0,79686.0,6.6,756.0,1.7,60876.0,0.764,0.217,0,2,1,0
APP008980,76.9,81963.0,6.9,704.0,1.2,21778.0,0.266,0.188,0,0,1,1
APP008981,72.9,90945.0,0.2,640.0,11.3,23221.0,0.255,0.464,0,1,1,0
APP008982,37.7,39077.0,4.1,686.0,2.1,5395.0,0.138,0.31,0,0,1,0
APP008983,73.1,33211.0,0.6,633.0,1.1,18826.0,0.567,0.509,0,0,1,0
APP008984,75.5,14798.0,0.9,642.0,3.3,22317.0,1.508,0.647,0,0,1,0
APP008985,89.3,26986.0,3.0,547.0,6.0,19340.0,0.717,0.316,0,0,1,0
APP008986,60.2,50883.0,1.3,627.0,11.4,3064.0,0.06,0.151,0,0,1,1
APP008987,36.4,32182.0,1.1,542.0,8.0,5894.0,0.183,0.327,0,1,1,0
APP008988,55.0,24722.0,1.0,650.0,23.2,5941.0,0.24,0.184,0,2,1,0
APP008989,53.5,,0.8,613.0,1.8,8950.0,0.177,0.367,0,0,1,0
APP008990,81.1,109729.0,7.8,695.0,0.5,8194.0,0.075,0.226,0,0,0,1
APP008991,29.2,47401.0,3.3,515.0,3.9,88530.0,1.868,0.301,0,0,0,0
APP008992,63.3,,10.9,566.0,4.7,7183.0,0.289,0.072,0,2,0,0
APP008993,91.4,105183.0,1.1,567.0,12.4,10502.0,0.1,0.073,0,1,0,0
APP008994,70.1,30808.0,2.2,649.0,7.2,15824.0,0.514,0.271,0,1,1,0
APP008995,83.4,119089.0,2.9,628.0,3.4,10998.0,0.092,0.026,1,2,1,0
APP008996,45.4,41861.0,3.3,749.0,0.8,39494.0,0.943,0.664,0,0,1,0
APP008997,46.0,,0.1,654.0,2.0,14653.0,0.281,0.035,0,0,1,1
APP008998,91.6,125058.0,5.6,650.0,12.3,8554.0,0.068,0.378,0,1,1,1
APP008999,71.5,21788.0,0.8,555.0,1.4,8341.0,0.383,0.101,1,0,1,0
APP009000,71.5,26106.0,1.0,624.0,27.7,20125.0,0.771,0.307,0,2,1,0
APP009001,53.2,40299.0,4.0,530.0,5.0,25975.0,0.645,0.234,0,0,1,0
APP009002,71.5,45072.0,5.1,694.0,0.9,15609.0,0.346,0.26,0,0,1,0
APP009003,52.8,239245.0,8.2,725.0,3.5,7190.0,0.03,0.592,1,0,0,0
APP009004,87.8,28772.0,0.9,514.0,0.2,6887.0,0.239,0.135,0,1,1,0
APP009005,100.0,22414.0,5.2,654.0,3.6,15842.0,0.707,0.242,0,1,1,0
APP009006,77.3,27959.0,1.0,641.0,8.5,32131.0,1.149,0.232,0,0,1,0
APP009007,60.5,56347.0,2.5,758.0,0.7,17828.0,0.316,0.446,0,0,1,1
APP009008,32.0,65856.0,2.4,560.0,3.5,8161.0,0.124,0.287,0,1,1,0
APP009009,44.7,32072.0,1.7,582.0,1.2,9195.0,0.287,0.086,0,0,0,0
APP009010,93.3,49643.0,0.9,674.0,4.9,2537.0,0.051,0.473,0,0,1,1
APP009011,54.6,157491.0,7.3,606.0,2.0,22974.0,0.146,0.601,0,0,1,0
APP009012,64.4,50066.0,7.1,611.0,5.7,4570.0,0.091,0.344,0,0,1,0
APP009013,79.8,59432.0,6.4,609.0,0.2,22743.0,0.383,0.227,0,2,1,0
APP009014,92.2,152267.0,2.1,697.0,12.9,11157.0,0.073,0.123,0,0,1,1
APP009015,67.0,32247.0,2.7,752.0,7.9,44191.0,1.37,0.409,0,0,1,0
APP009016,63.9,31007.0,13.4,643.0,0.7,21728.0,0.701,0.311,0,0,1,0
APP009017,71.1,36982.0,1.5,626.0,30.0,13344.0,0.361,0.323,0,0,1,0
APP009018,60.6,35712.0,6.7,710.0,1.8,10487.0,0.294,0.316,0,0,1,0
APP009019,61.4,16439.0,3.0,669.0,1.2,6692.0,0.407,0.5,0,1,0,0
APP009020,76.2,53252.0,0.5,664.0,4.9,10886.0,0.204,0.091,0,1,1,1
APP009021,72.8,55835.0,1.8,752.0,0.5,9516.0,0.17,0.327,0,0,0,0
APP009022,100.0,43848.0,3.0,554.0,2.0,3671.0,0.084,0.193,0,0,1,0
APP009023,76.6,56868.0,0.5,626.0,3.9,25321.0,0.445,0.074,0,0,0,0
APP009024,87.3,57232.0,1.1,562.0,7.1,8481.0,0.148,0.263,1,0,1,0
APP009025,53.9,22255.0,0.3,602.0,7.6,8324.0,0.374,0.552,1,1,0,0
APP009026,77.9,58290.0,9.3,535.0,7.3,2909.0,0.05,0.09,0,0,1,1
APP009027,59.2,68536.0,6.9,616.0,9.8,7652.0,0.112,0.011,0,0,0,0
APP009028,75.9,18802.0,1.5,683.0,0.3,17189.0,0.914,0.524,0,0,1,0
APP009029,80.3,117933.0,,413.0,0.7,5989.0,0.051,0.313,0,0,1,0
APP009030,70.7,23354.0,1.8,621.0,18.1,5092.0,0.218,0.128,0,0,1,1
APP009031,100.0,24762.0,4.5,642.0,1.3,8518.0,0.344,0.094,0,0,1,1
APP009032,91.4,55336.0,6.9,625.0,1.3,11044.0,0.2,0.193,0,0,1,1
APP009033,87.7,67563.0,1.5,499.0,2.2,20622.0,0.305,0.185,0,0,1,1
APP009034,81.5,78167.0,2.0,736.0,13.5,24529.0,0.314,0.545,0,2,0,0
APP009035,96.5,68638.0,9.2,735.0,7.4,9599.0,0.14,0.191,0,1,0,1
APP009036,48.4,35889.0,1.9,753.0,4.0,4034.0,0.112,0.152,0,1,0,0
APP009037,90.6,52320.0,3.5,600.0,5.1,6755.0,0.129,0.79,0,0,1,0
APP009038,55.1,40538.0,0.2,666.0,0.7,20364.0,0.502,0.481,0,1,1,0
APP009039,61.5,54424.0,5.2,584.0,2.8,4570.0,0.084,0.128,0,2,1,0
APP009040,78.4,51076.0,4.0,553.0,15.9,15816.0,0.31,0.229,0,1,0,0
APP009041,88.5,36209.0,0.9,549.0,10.1,51655.0,1.427,0.288,1,2,1,0
APP009042,52.7,39802.0,6.2,668.0,7.0,19443.0,0.488,0.368,0,2,1,0
APP009043,62.3,16134.0,5.5,725.0,1.0,12887.0,0.799,0.226,0,1,1,0
APP009044,71.5,80666.0,3.8,766.0,9.1,25706.0,0.319,0.028,0,0,1,1
APP009045,67.2,58603.0,6.0,646.0,3.3,13454.0,0.23,0.151,0,0,1,0
APP009046,82.8,12283.0,1.5,589.0,2.4,7650.0,0.623,0.044,0,0,1,0
APP009047,100.0,78897.0,0.4,641.0,3.9,11553.0,0.146,0.227,0,0,1,1
APP009048,76.3,47486.0,9.3,737.0,0.8,4707.0,0.099,0.107,0,1,1,0
APP009049,59.0,27943.0,13.0,796.0,7.5,4044.0,0.145,0.18,0,1,1,0
APP009050,50.6,26496.0,1.9,756.0,1.3,9060.0,0.342,0.341,0,0,1,0
APP009051,65.1,32437.0,4.2,747.0,5.7,6072.0,0.187,0.322,0,1,1,0
APP009052,55.9,28032.0,1.9,773.0,2.3,6013.0,0.215,0.51,0,2,0,0
APP009053,77.0,30384.0,2.2,657.0,7.5,4739.0,0.156,0.44,1,1,1,0
APP009054,76.8,135996.0,1.5,675.0,8.5,8187.0,0.06,0.204,0,2,0,0
APP009055,63.1,61247.0,4.2,745.0,5.5,6010.0,0.098,0.48,0,1,1,0
APP009056,99.8,166310.0,3.2,696.0,3.8,10118.0,0.061,0.577,0,1,1,1
APP009057,59.0,56131.0,0.3,728.0,11.9,6213.0,0.111,0.315,0,0,1,0
APP009058,68.2,69394.0,7.4,595.0,4.1,6066.0,0.087,0.358,0,1,1,1
APP009059,79.6,,0.1,776.0,3.6,8585.0,0.297,0.285,0,0,1,1
APP009060,83.4,44320.0,3.3,605.0,1.2,3123.0,0.07,0.228,0,2,1,0
APP009061,89.2,46676.0,,750.0,7.3,5338.0,0.114,0.459,0,0,1,1
APP009062,76.4,71115.0,5.7,642.0,2.5,23517.0,0.331,0.079,0,1,1,0
APP009063,85.8,47587.0,4.2,602.0,11.8,15945.0,0.335,0.182,0,1,1,1
APP009064,60.0,60524.0,12.9,471.0,15.8,9988.0,0.165,0.239,0,1,1,0
APP009065,83.8,59238.0,2.0,630.0,0.4,3439.0,0.058,0.446,0,1,0,0
APP009066,83.6,40875.0,7.1,538.0,3.2,4762.0,0.117,0.156,0,0,1,1
APP009067,92.7,38430.0,4.2,567.0,9.0,8286.0,0.216,0.218,0,0,1,1
APP009068,45.0,32814.0,5.9,696.0,1.1,12997.0,0.396,0.258,0,0,1,0
APP009069,56.4,,6.1,513.0,14.2,6392.0,0.068,0.123,0,0,1,0
APP009070,82.3,40886.0,7.2,761.0,3.4,14666.0,0.359,0.376,0,2,0,0
APP009071,30.2,59715.0,10.8,850.0,4.3,8843.0,0.148,0.097,0,0,1,1
APP009072,77.4,44626.0,0.4,607.0,2.1,18180.0,0.407,0.462,1,0,0,0
APP009073,85.9,92741.0,5.0,758.0,5.2,13308.0,0.143,0.589,0,0,1,1
APP009074,61.4,14871.0,0.3,524.0,1.5,18373.0,1.235,0.424,0,0,1,0
APP009075,63.5,58793.0,0.3,686.0,1.2,9976.0,0.17,0.136,0,0,1,1
APP009076,53.9,23088.0,13.2,682.0,5.0,6857.0,0.297,0.28,0,1,1,0
APP009077,62.2,61971.0,4.1,850.0,3.4,17958.0,0.29,0.319,1,2,1,0
APP009078,62.6,44895.0,0.0,617.0,0.6,11059.0,0.246,0.391,0,0,1,0
APP009079,59.8,20191.0,1.2,692.0,1.5,11305.0,0.56,0.14,0,2,0,0
APP009080,58.9,60029.0,3.3,633.0,7.1,13794.0,0.23,0.198,0,1,0,0
APP009081,65.9,56079.0,1.7,617.0,6.9,22327.0,0.398,0.11,0,0,1,1
APP009082,65.8,42671.0,4.3,638.0,3.6,13311.0,0.312,0.187,0,0,1,1
APP009083,98.1,46040.0,0.7,633.0,1.0,20743.0,0.451,0.137,0,1,1,1
APP009084,64.1,54009.0,1.3,593.0,13.3,1965.0,0.036,0.069,0,1,1,0
APP009085,75.2,,1.2,674.0,4.0,14176.0,0.143,0.533,0,0,1,1
